ID,Station,year,month,day,T_mean,T_max,T_min2,Prec(mm)
2850,ხაიში,1962,10,20,8.8,10.7,5.1,7.5
2851,ხაიში,1962,10,21,8,10.5,5.1,43.8
2852,ხაიში,1962,10,22,4.8,8.9,1.5,0
2853,ხაიში,1962,10,23,6.8,10.7,3.1,0
2854,ხაიში,1962,10,24,5.6,12.8,2,0
2855,ხაიში,1962,10,25,5.1,11.8,1.9,0
2856,ხაიში,1962,10,26,6,12.5,3,0
2857,ხაიში,1962,10,27,7.5,13.8,3.6,0
2858,ხაიში,1962,10,28,8.2,15.5,4.7,0
2859,ხაიში,1962,10,29,10.2,16.5,6.1,0
2860,ხაიში,1962,10,30,12.8,16.8,9.2,6.5
2861,ხაიში,1962,10,31,11.1,15.8,7.8,0
2862,ხაიში,1962,11,1,10,14.8,7,0
2863,ხაიში,1962,11,2,10.6,15.3,7.1,0
2864,ხაიში,1962,11,3,9.5,19,7.1,0
2865,ხაიში,1962,11,4,9.2,13.8,6.1,0
2866,ხაიში,1962,11,5,8,13.8,6.1,13.1
2867,ხაიში,1962,11,6,8.6,11.5,6.6,6.7
2868,ხაიში,1962,11,7,7.9,12.2,5.1,0.05
2869,ხაიში,1962,11,8,8.3,12.8,4.6,0
2870,ხაიში,1962,11,9,8.3,12.5,6,0
2871,ხაიში,1962,11,10,5.7,8.7,2.8,0
2872,ხაიში,1962,11,11,7.3,10.8,5.6,0
2873,ხაიში,1962,11,12,6.8,12.5,3.8,0
2874,ხაიში,1962,11,13,6.6,11.9,3.1,0
2875,ხაიში,1962,11,14,5.3,7.7,1.6,0
2876,ხაიში,1962,11,15,7,12,3.7,0
2877,ხაიში,1962,11,16,7,9.5,5,0
2878,ხაიში,1962,11,17,7.4,10.8,4.2,0
2879,ხაიში,1962,11,18,10,14.8,6.4,0
2880,ხაიში,1962,11,19,10.6,15,7.1,0
2881,ხაიში,1962,11,20,8,10.8,6.2,0
2882,ხაიში,1962,11,21,8.5,12.9,5.8,0
2883,ხაიში,1962,11,22,9.4,15.2,5.8,0
2884,ხაიში,1962,11,23,9.2,11.8,6.1,0
2885,ხაიში,1962,11,24,9.9,16.3,6.7,0
2886,ხაიში,1962,11,25,6.8,19.9,4.2,0
2887,ხაიში,1962,11,26,6,8.2,4.6,0
2888,ხაიში,1962,11,27,5,8,1.7,0
2889,ხაიში,1962,11,28,5.2,11.5,3.3,0
2890,ხაიში,1962,11,29,5.7,10.5,3,0
2891,ხაიში,1962,11,30,7.4,12.2,3,0
2892,ხაიში,1962,12,1,7,10.6,2.5,0
2893,ხაიში,1962,12,2,7.5,10.3,5.5,28.5
2894,ხაიში,1962,12,3,3.8,7.2,1.2,18
2895,ხაიში,1962,12,4,2.6,5.5,-0.9,0
2896,ხაიში,1962,12,5,4.6,5.7,2.6,21.4
2897,ხაიში,1962,12,6,5,7.5,3,15.9
2898,ხაიში,1962,12,7,5.3,6.9,4.1,1.8
2899,ხაიში,1962,12,8,4.9,7.4,3.6,0.05
2900,ხაიში,1962,12,9,3.5,5.4,2.5,0
2901,ხაიში,1962,12,10,-1.6,6,-3.4,0
2902,ხაიში,1962,12,11,3.2,6.7,-1.5,0
2903,ხაიში,1962,12,12,3.6,5.1,1,0
2904,ხაიში,1962,12,13,5,8.3,2.4,0.8
2905,ხაიში,1962,12,14,5.8,8.7,4,0
2906,ხაიში,1962,12,15,4.4,8.2,1.1,0
2907,ხაიში,1962,12,16,1.5,5.1,-0.1,22.8
2908,ხაიში,1962,12,17,0.6,2.6,-0.9,9.5
2909,ხაიში,1962,12,18,0.7,1.8,-0.5,78.5
2910,ხაიში,1962,12,19,1.9,4.2,-0.4,48.3
2911,ხაიში,1962,12,20,3.2,4.7,1.3,32.8
2912,ხაიში,1962,12,21,2.4,5.4,1.5,9.9
2913,ხაიში,1962,12,22,4.7,7.7,1.7,0
2914,ხაიში,1962,12,23,5.2,8.7,2,0
2915,ხაიში,1962,12,24,4.4,7.5,2.8,8
2916,ხაიში,1962,12,25,3.6,5.8,2.1,11.1
2917,ხაიში,1962,12,26,2.9,5.3,1,6.5
2918,ხაიში,1962,12,27,1.7,4.8,0,0
2919,ხაიში,1962,12,28,2.2,6.6,0,0
2920,ხაიში,1962,12,29,1,4.6,-2.1,0
2921,ხაიში,1962,12,30,2.3,4.6,0.5,0.05
2922,ხაიში,1962,12,31,3.2,6.4,-0.1,0
2923,ხაიში,1963,1,1,2.2,5.4,0.4,15.1
2924,ხაიში,1963,1,2,3.3,5.2,1.6,16.7
2925,ხაიში,1963,1,3,4.2,6,2.9,6.5
2926,ხაიში,1963,1,4,2.9,5.4,0.6,0
2927,ხაიში,1963,1,5,1.7,5.8,-1.2,0
2928,ხაიში,1963,1,6,2.9,6.8,0.5,0
2929,ხაიში,1963,1,7,2.8,6.2,-0.1,0
2930,ხაიში,1963,1,8,3,6,0.2,0
2931,ხაიში,1963,1,9,5.9,9,3.8,0
2932,ხაიში,1963,1,10,3.2,6,1.5,27.2
2933,ხაიში,1963,1,11,2.2,4.4,0.9,8.1
2934,ხაიში,1963,1,12,2.3,4.7,-0.1,0
2935,ხაიში,1963,1,13,0.5,3.5,0,41.4
2936,ხაიში,1963,1,14,1.3,2.7,-0.4,43.2
2937,ხაიში,1963,1,15,1.4,3,-0.6,49.3
2938,ხაიში,1963,1,16,1.4,2.7,-0.1,31.5
2939,ხაიში,1963,1,17,1,2.4,-0.6,19.7
2940,ხაიში,1963,1,18,-0.8,1.1,-3.1,1.5
2941,ხაიში,1963,1,19,-2.2,-0.1,-3.4,4.4
2942,ხაიში,1963,1,20,-4.8,0.4,-8.8,0
2943,ხაიში,1963,1,21,0.8,2.8,-2.7,30.5
2944,ხაიში,1963,1,22,1.6,4.2,-0.5,25.1
2945,ხაიში,1963,1,23,2.3,4.7,0.1,9
2946,ხაიში,1963,1,24,2.8,3.8,1.3,16.8
2947,ხაიში,1963,1,25,2.3,4.6,-0.1,6.1
2948,ხაიში,1963,1,26,2.7,4.7,1.1,2.2
2949,ხაიში,1963,1,27,2.7,6.1,0.8,0.05
2950,ხაიში,1963,1,28,2.2,5.8,-0.1,0
2951,ხაიში,1963,1,29,1.2,4.4,-2.4,0
2952,ხაიში,1963,1,30,1.9,6.9,-1.8,0
2953,ხაიში,1963,1,31,2.2,4.7,-1.8,0
2954,ხაიში,1963,2,1,3.2,6.7,0.1,0
2955,ხაიში,1963,2,2,1.9,6.2,0.1,0
2956,ხაიში,1963,2,3,2.6,7.4,-1.2,0
2957,ხაიში,1963,2,4,3.6,8.6,0.1,0
2958,ხაიში,1963,2,5,4,9.5,-0.3,0
2959,ხაიში,1963,2,6,4.4,7,1.1,0
2960,ხაიში,1963,2,7,5.4,10.5,0.8,0
2961,ხაიში,1963,2,8,5.5,13.2,0.6,0
2962,ხაიში,1963,2,9,4.4,9,0.2,0
2963,ხაიში,1963,2,10,4.4,10.8,1.1,0
2964,ხაიში,1963,2,11,6.2,11.8,2.1,0
2965,ხაიში,1963,2,12,4.8,8.8,1.1,0
2966,ხაიში,1963,2,13,5.5,10.3,1.8,0
2967,ხაიში,1963,2,14,4.3,8.7,2.1,16.3
2968,ხაიში,1963,2,15,5.2,9.8,2.1,7.5
2969,ხაიში,1963,2,16,6.2,8.1,3.6,11.8
2970,ხაიში,1963,2,17,3.8,9.7,2.6,12.5
2971,ხაიში,1963,2,18,5.2,7.4,2.1,0
2972,ხაიში,1963,2,19,6.8,13.3,2.8,0
2973,ხაიში,1963,2,20,5.9,9.8,4.1,8.8
2974,ხაიში,1963,2,21,5.1,9,1.8,0
2975,ხაიში,1963,2,22,6.1,8.7,4,9.2
2976,ხაიში,1963,2,23,4.3,7.3,3.3,20.3
2977,ხაიში,1963,2,24,3.3,6,2.1,4.4
2978,ხაიში,1963,2,25,2.8,5.6,1.1,0
2979,ხაიში,1963,2,26,1,3.7,-0.1,0.05
2980,ხაიში,1963,2,27,0.4,6.2,-3.4,0
2981,ხაიში,1963,2,28,0.4,8.4,-3.9,0
2982,ხაიში,1963,3,1,2.1,11.7,-4.3,0
2983,ხაიში,1963,3,2,1.8,6,-0.7,1.3
2984,ხაიში,1963,3,3,1,3.7,-0.9,0
2985,ხაიში,1963,3,4,0.1,5.7,-4,0
2986,ხაიში,1963,3,5,1.7,5.4,-1,0
2987,ხაიში,1963,3,6,-2.1,2,-4.7,0
2988,ხაიში,1963,3,7,-2.2,3.1,-6.8,0
2989,ხაიში,1963,3,8,-1.8,3.1,-5.3,0
2990,ხაიში,1963,3,9,1.2,4.7,-1.8,0.7
2991,ხაიში,1963,3,10,5.3,12.2,-0.8,0
2992,ხაიში,1963,3,11,5.4,11.2,1.2,8.6
2993,ხაიში,1963,3,12,5.4,9,2,9.2
2994,ხაიში,1963,3,13,7.5,15.3,2.3,2.2
2995,ხაიში,1963,3,14,9.8,19.5,3.6,0
2996,ხაიში,1963,3,15,7.3,11.5,4.8,2.6
2997,ხაიში,1963,3,16,1.7,5.8,-0.3,7
2998,ხაიში,1963,3,17,-0.2,2.5,-2.4,2.7
2999,ხაიში,1963,3,18,-1.9,1.7,-3.4,3.1
3000,ხაიში,1963,3,19,-1.7,3.7,-5.3,0
3001,ხაიში,1963,3,20,1.4,6.2,-2.8,0
3002,ხაიში,1963,3,21,2.8,7.4,-0.3,3.5
3003,ხაიში,1963,3,22,4.9,11.3,-1.3,0
3004,ხაიში,1963,3,23,5.2,10.1,1.7,16
3005,ხაიში,1963,3,24,4,5.4,1.6,42.5
3006,ხაიში,1963,3,25,2.6,4.8,-0.2,13.5
3007,ხაიში,1963,3,26,3.3,11.8,-2.3,0
3008,ხაიში,1963,3,27,5.9,14.8,-0.8,0
3009,ხაიში,1963,3,28,9.6,21.8,1.6,0
3010,ხაიში,1963,3,29,10.7,17.9,5.4,0
3011,ხაიში,1963,3,30,8.6,11.9,5.8,4.5
3012,ხაიში,1963,3,31,7.4,12.2,4.8,0.05
3013,ხაიში,1963,4,1,10.2,18.2,4.7,0
3014,ხაიში,1963,4,2,12.7,23.8,4.3,0
3015,ხაიში,1963,4,3,13.6,24.8,5.3,0
3016,ხაიში,1963,4,4,10,17.7,5.6,2.2
3017,ხაიში,1963,4,5,6.8,9.8,4.1,3.2
3018,ხაიში,1963,4,6,4.6,7.7,2.6,3.8
3019,ხაიში,1963,4,7,6.1,13.3,0.5,0
3020,ხაიში,1963,4,8,8.9,20.3,0.6,0
3021,ხაიში,1963,4,9,9.5,16.8,5.1,0
3022,ხაიში,1963,4,10,8.4,14.5,6.3,0
3023,ხაიში,1963,4,11,5.6,8.4,3.6,4.6
3024,ხაიში,1963,4,12,4.7,7.2,2.3,4.3
3025,ხაიში,1963,4,13,10.2,19.8,2.9,1.3
3026,ხაიში,1963,4,14,9.4,15.7,6.5,5.4
3027,ხაიში,1963,4,15,7.8,11.1,5.7,9.6
3028,ხაიში,1963,4,16,9.4,16.9,6.5,0
3029,ხაიში,1963,4,17,7.7,11.8,5.8,1.2
3030,ხაიში,1963,4,18,6.2,8.9,4.1,6
3031,ხაიში,1963,4,19,8.9,15.3,5.1,0.05
3032,ხაიში,1963,4,20,11,19.4,5.8,0
3033,ხაიში,1963,4,21,13.6,22.1,9.1,0
3034,ხაიში,1963,4,22,14.6,25.8,7.1,0
3035,ხაიში,1963,4,23,15.5,25.8,9.5,0
3036,ხაიში,1963,4,24,12.2,17.6,10.8,0
3037,ხაიში,1963,4,25,12.1,17.3,8.9,0.3
3038,ხაიში,1963,4,26,14.5,24.8,7.1,0
3039,ხაიში,1963,4,27,12.4,18.8,10,17.2
3040,ხაიში,1963,4,28,10.5,14.8,7.3,0
3041,ხაიში,1963,4,29,11,15.3,8.6,0.2
3042,ხაიში,1963,4,30,11.2,16.5,8.1,0
3043,ხაიში,1963,5,1,12,17.3,8.6,0
3044,ხაიში,1963,5,2,9.3,12.8,8.4,7.9
3045,ხაიში,1963,5,3,12,18.4,7.1,0
3046,ხაიში,1963,5,4,13.9,20.3,8.1,0
3047,ხაიში,1963,5,5,13.3,17.8,9.6,0
3048,ხაიში,1963,5,6,14.9,21.8,11.1,0
3049,ხაიში,1963,5,7,13.7,21.3,9.4,1.3
3050,ხაიში,1963,5,8,15.5,26,9.1,0
3051,ხაიში,1963,5,9,17.2,25,11.6,0
3052,ხაიში,1963,5,10,16.8,25.8,11.3,0
3053,ხაიში,1963,5,11,14.2,19.1,12,0
3054,ხაიში,1963,5,12,14.7,20.2,11.6,2.5
3055,ხაიში,1963,5,13,14.6,21.9,10,0
3056,ხაიში,1963,5,14,14.9,22.8,9.3,0
3057,ხაიში,1963,5,15,14.2,21,10.3,0.3
3058,ხაიში,1963,5,16,13.4,17.8,10.9,6.2
3059,ხაიში,1963,5,17,14.2,19.1,10.3,3.4
3060,ხაიში,1963,5,18,16.3,24.9,10.6,0
3061,ხაიში,1963,5,19,16.6,26.6,9.6,0
3062,ხაიში,1963,5,20,15.5,23.9,11.8,7.9
3063,ხაიში,1963,5,21,14.1,20.5,10,9.2
3064,ხაიში,1963,5,22,15.8,23.9,7.7,0
3065,ხაიში,1963,5,23,17.9,28.9,10.1,0
3066,ხაიში,1963,5,24,17.2,27.7,11.6,4
3067,ხაიში,1963,5,25,16.4,23.5,11.7,2.1
3068,ხაიში,1963,5,26,15.6,24.5,11.6,4.1
3069,ხაიში,1963,5,27,15.2,23.8,9.6,5.4
3070,ხაიში,1963,5,28,13.6,18,11.6,5.6
3071,ხაიში,1963,5,29,14.1,18.8,11.6,6.7
3072,ხაიში,1963,5,30,12.2,17.2,10.6,11.6
3073,ხაიში,1963,5,31,11.6,16.6,7.6,0
3074,ხაიში,1963,6,1,14.3,21.9,8.8,0
3075,ხაიში,1963,6,2,14,18.6,11.4,5.7
3076,ხაიში,1963,6,3,16.3,26.3,8.5,0
3077,ხაიში,1963,6,4,15.5,24.7,9.6,3.3
3078,ხაიში,1963,6,5,17.3,27.3,11,2.4
3079,ხაიში,1963,6,6,15.2,20.2,13.5,27.2
3080,ხაიში,1963,6,7,16.6,24.5,11.2,1.5
3081,ხაიში,1963,6,8,17.4,25.5,10.6,0
3082,ხაიში,1963,6,9,15.2,20.4,12.6,22.2
3083,ხაიში,1963,6,10,17.2,24.5,12.1,0.4
3084,ხაიში,1963,6,11,14.8,19.8,12.4,5.8
3085,ხაიში,1963,6,12,17.6,25.5,11.8,0
3086,ხაიში,1963,6,13,14.2,20.8,10.6,4.9
3087,ხაიში,1963,6,14,13.9,19.5,10.9,7.8
3088,ხაიში,1963,6,15,14.5,19.7,12.5,10.1
3089,ხაიში,1963,6,16,15.1,21.8,9.5,0
3090,ხაიში,1963,6,17,18.4,27.7,10.8,0
3091,ხაიში,1963,6,18,18.5,25.9,12.6,1.4
3092,ხაიში,1963,6,19,15.6,21.1,13.6,39.2
3093,ხაიში,1963,6,20,13.9,17.8,12.2,29.3
3094,ხაიში,1963,6,21,17.4,28.3,11.1,0
3095,ხაიში,1963,6,22,14.4,20.5,12.2,12.1
3096,ხაიში,1963,6,23,13.9,18.7,11.2,10.2
3097,ხაიში,1963,6,24,16.2,21.9,10.6,0
3098,ხაიში,1963,6,25,19.2,25.9,13.3,0
3099,ხაიში,1963,6,26,19.9,28.1,13.1,0
3100,ხაიში,1963,6,27,20.8,24.9,16.3,0
3101,ხაიში,1963,6,28,21,25.3,17.4,0
3102,ხაიში,1963,6,29,20.8,25.9,17,0
3103,ხაიში,1963,6,30,21.2,26.7,14.1,0
3104,ხაიში,1963,7,1,21.4,26.3,15.5,0
3105,ხაიში,1963,7,2,22.2,27.5,16.5,0
3106,ხაიში,1963,7,3,21.7,26.6,16,0
3107,ხაიში,1963,7,4,20.5,25.9,14.8,0
3108,ხაიში,1963,7,5,18.4,22.6,14.5,0
3109,ხაიში,1963,7,6,17.7,22.1,13.5,0
3110,ხაიში,1963,7,7,16.8,19.5,14.9,5
3111,ხაიში,1963,7,8,16.6,21.8,13.5,16.8
3112,ხაიში,1963,7,9,19.3,26.3,12.2,0
3113,ხაიში,1963,7,10,20.7,26.4,14.5,0
3114,ხაიში,1963,7,11,21.2,26,16,0
3115,ხაიში,1963,7,12,20.4,24.3,16.8,3.5
3116,ხაიში,1963,7,13,21.4,27.3,15.2,0
3117,ხაიში,1963,7,14,19.9,24.5,16.4,3.4
3118,ხაიში,1963,7,15,20.6,27.1,15.5,0
3119,ხაიში,1963,7,16,21.9,29.9,14.5,0
3120,ხაიში,1963,7,17,21.4,28.2,16,21.8
3121,ხაიში,1963,7,18,22.3,28.5,17.4,4.3
3122,ხაიში,1963,7,19,21.8,28.1,15.6,4
3123,ხაიში,1963,7,20,22.6,27.6,17.5,0
3124,ხაიში,1963,7,21,23,27.9,18.2,0
3125,ხაიში,1963,7,22,22.8,27.5,18.4,0
3126,ხაიში,1963,7,23,20.6,24.8,17.2,14.9
3127,ხაიში,1963,7,24,20,27,15.6,0.5
3128,ხაიში,1963,7,25,19.3,26.3,15.4,13.9
3129,ხაიში,1963,7,26,21.1,27.1,16,2.6
3130,ხაიში,1963,7,27,20.2,25.9,15.6,6.3
3131,ხაიში,1963,7,28,21.6,27.8,16.2,0
3132,ხაიში,1963,7,29,19.4,24.8,17.6,4.9
3133,ხაიში,1963,7,30,21.1,27.8,15.9,0
3134,ხაიში,1963,7,31,22.9,28.3,16.6,0
3135,ხაიში,1963,8,1,21.4,25.8,17.8,0.9
3136,ხაიში,1963,8,2,18.7,21.8,15.5,0
3137,ხაიში,1963,8,3,19.1,24.3,15.5,1.2
3138,ხაიში,1963,8,4,19.1,24.5,14.2,0
3139,ხაიში,1963,8,5,20.4,26.5,15.6,0
3140,ხაიში,1963,8,6,20.8,26.8,16,0
3141,ხაიში,1963,8,7,20.1,26.6,14.6,0
3142,ხაიში,1963,8,8,20.8,28.2,15.5,0.8
3143,ხაიში,1963,8,9,20.8,27.8,16,0.6
3144,ხაიში,1963,8,10,22.4,31.2,15.5,0
3145,ხაიში,1963,8,11,23.8,34.2,15.5,0
3146,ხაიში,1963,8,12,22.1,28.1,18,5.2
3147,ხაიში,1963,8,13,19.4,24.8,15.5,0
3148,ხაიში,1963,8,14,20.5,24.7,16,0
3149,ხაიში,1963,8,15,20.9,25.2,17.9,0
3150,ხაიში,1963,8,16,21.8,29.2,17,0
3151,ხაიში,1963,8,17,21.8,30.4,15.2,0
3152,ხაიში,1963,8,18,22.9,28.3,17.5,0
3153,ხაიში,1963,8,19,22.6,31.2,15,0
3154,ხაიში,1963,8,20,23.6,33.5,15.5,0
3155,ხაიში,1963,8,21,23.4,30.2,17.9,0
3156,ხაიში,1963,8,22,24.6,36.2,16.5,0
3157,ხაიში,1963,8,23,22,31.4,16.5,0.5
3158,ხაიში,1963,8,24,17.6,21.2,14.5,11
3159,ხაიში,1963,8,25,18.2,23.7,13.2,0
3160,ხაიში,1963,8,26,18.8,24.9,12.6,0
3161,ხაიში,1963,8,27,16.8,20.7,15,0
3162,ხაიში,1963,8,28,15.4,21.5,11.2,0
3163,ხაიში,1963,8,29,17.4,22.9,12.7,0.6
3164,ხაიში,1963,8,30,17.3,24.9,11.2,0
3165,ხაიში,1963,8,31,18.8,26.1,12.9,0
3166,ხაიში,1963,9,1,19.7,29.7,12,0
3167,ხაიში,1963,9,2,14.5,21.9,12.6,9.7
3168,ხაიში,1963,9,3,15.2,18.8,14,5
3169,ხაიში,1963,9,4,15.3,21,12.4,0.4
3170,ხაიში,1963,9,5,14.8,17.8,12.7,5.8
3171,ხაიში,1963,9,6,16.7,23.3,13.2,0.05
3172,ხაიში,1963,9,7,18.9,24.7,14.6,0
3173,ხაიში,1963,9,8,18.4,28.4,12.6,0
3174,ხაიში,1963,9,9,19.5,29.7,13.4,0
3175,ხაიში,1963,9,10,19.6,29.7,13.2,0
3176,ხაიში,1963,9,11,19.1,27.6,13,0
3177,ხაიში,1963,9,12,18.7,27.2,12.5,0
3178,ხაიში,1963,9,13,20.9,26.4,16,0
3179,ხაიში,1963,9,14,20.7,26.2,16.6,0
3180,ხაიში,1963,9,15,18.8,26.4,14.5,2.2
3181,ხაიში,1963,9,16,18.5,25.7,13.5,22.1
3182,ხაიში,1963,9,17,19.6,25.4,15.6,0
3183,ხაიში,1963,9,18,19.8,26.8,14.6,0
3184,ხაიში,1963,9,19,19.4,28,13.3,0
3185,ხაიში,1963,9,20,18.5,23.9,14.5,17.6
3186,ხაიში,1963,9,21,15.4,18.6,13.2,18.9
3187,ხაიში,1963,9,22,13.7,18.3,10.6,1.2
3188,ხაიში,1963,9,23,13.4,21.3,7.6,0
3189,ხაიში,1963,9,24,13.2,18.3,9.2,0
3190,ხაიში,1963,9,25,17.7,26.5,13.5,1.4
3191,ხაიში,1963,9,26,14.4,17.5,13,20.2
3192,ხაიში,1963,9,27,14.9,23.2,10,0
3193,ხაიში,1963,9,28,14.8,24.6,9.5,0
3194,ხაიში,1963,9,29,15.1,24.6,9,0
3195,ხაიში,1963,9,30,11.9,15.8,10.1,17.8
3196,ხაიში,1963,10,1,12.4,19.8,7.6,0
3197,ხაიში,1963,10,2,14.7,23.1,11,1.3
3198,ხაიში,1963,10,3,13.5,23.3,8.5,0
3199,ხაიში,1963,10,4,14.2,22.8,9.2,0
3200,ხაიში,1963,10,5,15.9,24.4,10.5,0
3201,ხაიში,1963,10,6,14.9,23.8,9.8,0
3202,ხაიში,1963,10,7,14.5,24.6,9.5,0
3203,ხაიში,1963,10,8,15.1,24,9.8,0
3204,ხაიში,1963,10,9,14.9,33.1,10.4,0
3205,ხაიში,1963,10,10,15,22.1,9.5,0
3206,ხაიში,1963,10,11,15.5,22.9,11.7,0
3207,ხაიში,1963,10,12,13.8,20.8,10,0
3208,ხაიში,1963,10,13,12.6,16.5,9.8,0
3209,ხაიში,1963,10,14,11.9,19.7,8.5,0
3210,ხაიში,1963,10,15,12.1,20,6.6,0
3211,ხაიში,1963,10,16,9,12.7,6.6,8.2
3212,ხაიში,1963,10,17,8.9,14.5,5.8,1.6
3213,ხაიში,1963,10,18,7.1,15.7,1.5,0
3214,ხაიში,1963,10,19,9.4,15,5.9,9.8
3215,ხაიში,1963,10,20,9.6,11,8.6,36.7
3216,ხაიში,1963,10,21,8.9,11.2,7.2,4.1
3217,ხაიში,1963,10,22,9.2,13.9,6.5,0
3218,ხაიში,1963,10,23,9.4,11.4,8.5,10.9
3219,ხაიში,1963,10,24,9,11.7,7,1.6
3220,ხაიში,1963,10,25,9.2,13.9,6.9,0
3221,ხაიში,1963,10,26,9.2,15.3,6.4,0
3222,ხაიში,1963,10,27,9.7,13.5,7.8,0
3223,ხაიში,1963,10,28,8.6,13.8,6.4,3.5
3224,ხაიში,1963,10,29,6.6,10.1,4.4,2.8
3225,ხაიში,1963,10,30,8.6,11.5,6.5,10.3
3226,ხაიში,1963,10,31,9,12.3,8,13.3
3227,ხაიში,1963,11,1,8.7,13.9,5.9,0
3228,ხაიში,1963,11,2,6.6,11.5,3,0
3229,ხაიში,1963,11,3,6.1,11.5,2.2,0
3230,ხაიში,1963,11,4,6.5,11.9,3.2,0
3231,ხაიში,1963,11,5,5,8.3,2,0
3232,ხაიში,1963,11,6,5.9,10.1,3.2,0
3233,ხაიში,1963,11,7,6.8,10.6,4,0
3234,ხაიში,1963,11,8,6.4,9,3.9,0
3235,ხაიში,1963,11,9,7.5,11.8,4.4,0
3236,ხაიში,1963,11,10,5.4,10.2,2.1,12.8
3237,ხაიში,1963,11,11,6.6,8.1,3.5,16
3238,ხაიში,1963,11,12,7,10.5,2.5,0
3239,ხაიში,1963,11,13,7.9,11.8,4,0
3240,ხაიში,1963,11,14,7.4,10.6,5,5.1
3241,ხაიში,1963,11,15,7.6,9.2,6,35
3242,ხაიში,1963,11,16,5.2,8.8,2,4.2
3243,ხაიში,1963,11,17,4.5,7.9,1,0
3244,ხაიში,1963,11,18,6.1,9.5,3,0
3245,ხაიში,1963,11,19,6.1,9.8,4,0
3246,ხაიში,1963,11,20,4.9,8.8,3.5,0
3247,ხაიში,1963,11,21,5.1,9.8,3,0
3248,ხაიში,1963,11,22,5.6,7.7,4.1,11.5
3249,ხაიში,1963,11,23,4.1,7.1,2.7,11.1
3250,ხაიში,1963,11,24,3.4,6.8,1.7,13.8
3251,ხაიში,1963,11,25,1,2,0,8.1
3252,ხაიში,1963,11,26,-1,1.3,-3.2,0
3253,ხაიში,1963,11,27,0.2,4.5,-3.6,0
3254,ხაიში,1963,11,28,-0.2,1.9,-1,0
3255,ხაიში,1963,11,29,-2.6,0.8,-4,0
3256,ხაიში,1963,11,30,-3.4,0.8,-5.8,0
3257,ხაიში,1963,12,1,-3.8,-0.7,-5.2,0
3258,ხაიში,1963,12,2,-1,3.1,-4.3,0
3259,ხაიში,1963,12,3,-0.7,1,-2.6,1.6
3260,ხაიში,1963,12,4,-3.6,-1.9,-5,0
3261,ხაიში,1963,12,5,-0.2,3.3,-4.5,0
3262,ხაიში,1963,12,6,-0.6,1.8,-2.5,11.7
3263,ხაიში,1963,12,7,1,2.3,0,20.6
3264,ხაიში,1963,12,8,0.5,2.3,-0.4,41.7
3265,ხაიში,1963,12,9,0.6,2.3,-0.3,9.3
3266,ხაიში,1963,12,10,0.4,2.5,-2,2.3
3267,ხაიში,1963,12,11,-5.3,-1.9,-8.9,1.1
3268,ხაიში,1963,12,12,-4.4,0.2,-8.5,0
3269,ხაიში,1963,12,13,-1.1,2.1,-4.4,0
3270,ხაიში,1963,12,14,1.1,2.5,-0.3,21.3
3271,ხაიში,1963,12,15,0.6,1.8,-0.5,46.1
3272,ხაიში,1963,12,16,2,3.9,0.4,0.5
3273,ხაიში,1963,12,17,2.9,5.5,1,3.5
3274,ხაიში,1963,12,18,3.2,6.3,1.5,1.5
3275,ხაიში,1963,12,19,3.9,6.9,2.2,6.6
3276,ხაიში,1963,12,20,4.2,7.2,2,16.9
3277,ხაიში,1963,12,21,5.3,8.8,3.3,0
3278,ხაიში,1963,12,22,6.2,10.2,4,0
3279,ხაიში,1963,12,23,3.9,5.7,2.5,15.1
3280,ხაიში,1963,12,24,0.5,5.1,-3,14.3
3281,ხაიში,1963,12,25,-5,-2.3,-8.1,0
3282,ხაიში,1963,12,26,-3.8,-1.7,-6,0
3283,ხაიში,1963,12,27,-2.5,0.3,-5,0
3284,ხაიში,1963,12,28,-1.5,1.2,-3.6,0
3285,ხაიში,1963,12,29,-4,0.7,-6.2,11.9
3286,ხაიში,1963,12,30,-7.4,-3.6,-9.9,0
3287,ხაიში,1963,12,31,-2.8,1,-4.8,0
3288,ხაიში,1964,1,1,-2.8,-0.3,-5.8,0.05
3289,ხაიში,1964,1,2,-6.5,-2.3,-8.2,0
3290,ხაიში,1964,1,3,-6.9,-3.3,-8.8,0
3291,ხაიში,1964,1,4,-6.7,-2.6,-9,0
3292,ხაიში,1964,1,5,-3.2,0.4,-8,0
3293,ხაიში,1964,1,6,0,3.7,-2.1,0
3294,ხაიში,1964,1,7,-1,2.2,-4.2,0
3295,ხაიში,1964,1,8,-4.6,-2.3,-7.1,0
3296,ხაიში,1964,1,9,-8.1,-4,-9.9,0
3297,ხაიში,1964,1,10,-4.9,-2.3,-6.9,0
3298,ხაიში,1964,1,11,-5.5,-2.8,-8.8,0
3299,ხაიში,1964,1,12,-0.2,2.6,-4.5,0
3300,ხაიში,1964,1,13,-0.6,1.9,-2.8,0
3301,ხაიში,1964,1,14,-4.6,-2.1,-6.1,0
3302,ხაიში,1964,1,15,-1.2,1.1,-5,0.05
3303,ხაიში,1964,1,16,-2.6,0.7,-5.1,15.4
3304,ხაიში,1964,1,17,-6.2,-3.3,-7.9,1.3
3305,ხაიში,1964,1,18,-9.7,-5.7,-13.8,0
3306,ხაიში,1964,1,19,-13.4,-9.6,-17.5,0
3307,ხაიში,1964,1,20,-7.4,-2.6,-13,1.2
